dataset,type,free_text,label_id
ViHSD,train,@Chi?n tr?n chu?n ??,0
ViHSD,train,@Yo Min :)))),0
ViHSD,train,HÌNH NH? THI?U 4X :3,0
ViHSD,train,Ch? ch?ch xã giao thôi =)))),1
ViHSD,train,Trúc Ngân ? s l?i ?i so sánh dink kout c?a cây a tê em vs ??nh cao c?a Jack v?i b?n?? ????Thi?t là kh?p khi?ng vs c? thi?t thòi cho b?n n?n ?àn dz???????,0
ViHSD,train,Hoàng Kiên nói ?úng l?i còn chu?n ????,0
ViHSD,train,Có cc nè em :),2
ViHSD,train,Page lâu lâu nói chuy?n chu?n d? s? >.<,0
ViHSD,train,Kinhh,0
ViHSD,train,Qu?ng cáo l? li?u quá ????,0
ViHSD,train,Ngh? ló chán :),0
ViHSD,train,Nghe th? thôii làm theo m?tt h?ttt =))),0
ViHSD,train,Lo?i này ph?i,0
ViHSD,train,bu?n a ? ??,0
ViHSD,train,Mong m?y bác ???c cách li ? nhà ??ng tr?n là em vui r?i :))))) c? ?i nhông nhông thì em c?ng s? :)))),0
ViHSD,train,b?y zòi :v nhìn bên trái ?i :D ??ng nhìn bên ph?i :v,0
ViHSD,train,h?p lý a ?i ????,0
ViHSD,train,Nguy?n Tr?ng Hi?p hi?p bmw à ????,0
ViHSD,train,Do l??i ch?p ?nh có m?i ki?u ch?p tr?m thôi,0
ViHSD,train,Thân hình ph? huynh g??ng m?t h?c sinh,0
ViHSD,train,"Gi?ng nh? câu , Ngêu sò tranh nhau , Ng? ông ??c l?i",0
ViHSD,train,H?p lí anh ?iii,0
ViHSD,train,?inh Nguy?n V??n Anh Tuan,0
ViHSD,train,V? Mai Ly ui th?t á,0
ViHSD,train,Huy?n Khánh Phùng ch? v? ch? v?t :)),0
ViHSD,train,Nguy?n ??nh tui x? á,0
ViHSD,train,Minh Tran uh mình nghe c?ng ngh? là ng??i mi?n trung mà b? ko bi?t phân bi?t,0
ViHSD,train,Ch? ba sang quá à...?i h?i qu?n xì c?a con les,2
ViHSD,train,?i sau Vi?t Nam hàng th?p k?,0
ViHSD,train,chúng mày ph?i thông c?m các anh ý ??u có ??c m? làm hình s? nh?ng dòng ??i xô ??y ph?i ?i làm tr?t t? và giao thông .,0
ViHSD,train,Hang Vu ?ú trend lâu roài =)),0
ViHSD,train,Thuy?t ph?c vl,0
ViHSD,train,"Rõ ràng ch?c danh ch? t?ch mà,sao ý th?c l?i khác v?y??((",0
ViHSD,train,"Nguy?n Thanh Mai Trúc t hay k? chuy?n c??i cho m nghe , nh làm vi?c gì nh? t?p trung chuyên môn nghe ch =)))",0
ViHSD,train,"Nhà nói dóc, nhà ?o t??ng ch? bi?t con m? gì mà tiên tri ????????????????????",2
ViHSD,train,b?n trai nhà ng??i ta ch?a bao gi? làm tôi th?t v?ng :)),0
ViHSD,train,??i ei,0
ViHSD,train,Tiêu Ch?y C?p .,0
ViHSD,train,sang n?m m?i mong anh b?t hí nha,0
ViHSD,train,Lúc ?ó tôi t??ng th? là ng?u,0
ViHSD,train,nhìn ch?t vãi lìn anh ?iiiii,0
ViHSD,train,Nguy?n Tu?n Phong th??ng ch? quá,0
ViHSD,train,Âu c?ng là s? ph?n mu?n ?óng vai thi?n nh?ng ??i xô ??y ...,0
ViHSD,train,Hi v?ng ch? k? toán c?ng th?y cái này. Ch? ?i vì m?t cái T?t ?m no hãy th??ng t?i em,0
ViHSD,train,Ng?c Huy h?c h?i idol ?? có qu? ??u ??p nha =))),0
ViHSD,train,BenBen Duong,0
ViHSD,train,#tr?i ?i c?ng quá cô ?i,0
ViHSD,train,Chui nua di co cho bo tat ngua,1
ViHSD,train,N? nh?t anh phóng viên! Ng?i m?t t?nh b? ko bi?n s?c,0
ViHSD,train,V? em m?y anh ?i :)) em l?p tr??ng nè,0
ViHSD,train,b?n kia hay h?n,0
ViHSD,train,d?o này p?n ??ng nhi?u quá m?y b?n bò ?? ah :D,2
ViHSD,train,ch?t vlon a ?ii,0
ViHSD,train,?a ah nói hay v?y????,0
ViHSD,train,"cái cap h?i gây war ?ó nha!v?y tui nói ch??ng trình m?y ng??i này n? m?y ng??i ch?u không?nói gì thì suy ngh? vào,xin l?i ch? ch??ng trình có duyên mà cmt ? có duyên thì d?p hay im m* m?m cho xong!Thân!!",2
ViHSD,train,"Nhà tiên tri hay ??y, ông có thêm 1 phi?u v? VN ch?i nhé ??",0
ViHSD,train,??t khô gà ? ?âu v th?y ?i,0
ViHSD,train,Ng?c Nh? ch?c là s? bíu ty phun l?m ?âyyy,0
ViHSD,train,nhà th?y ?âu t?t ghé coi\.,0
ViHSD,train,Lê v?n tám là h? c?u à bacd,0
ViHSD,train,dân mi?n tây nam r?t thích ?eo vàng khoe khoang nh?,0
ViHSD,train,C?ng bã d? s?,0
ViHSD,train,"Tiên tri v? tr? múa võ vui kinh nh?, th?y tiên tri dùng th? cu?i r?i nói câu: ""súng b?n không trúng, dao chém không l?ng"" t? d?ng mu?n c??i kinh kh?ng ka ka ka.""",0
ViHSD,train,?M HCM : ???ng mòn H? Chí Minh :v,2
ViHSD,train,"L?i d? ?n quá, làm ? nhà nhé",0
ViHSD,train,?inh Ph??c s?ng nhanh ch?m t ch?i h?t??,0
ViHSD,train,Cô ba Minh Hi?u xu?t s?c quá nè m?i ng??i :))),0
ViHSD,train,M?i Dì Hai (ca s? Tu?n Phong) ?i Anh Ch? ????,0
ViHSD,train,:)) t bên này t còn dell giám dùng tien mà s chj 3 xaolol vay nhà toàn trã góp s?a cl :))),2
ViHSD,train,Duy Tr?n xin video luôn ông ?i,0
ViHSD,train,"L?c ?éo cmt là bác ?c yên r. L?c cmt cái bác \""lên\"" nóc nhà b?t con gà... Bãi ?éo nào c?ng có d?u r?ng c?a L :))",1
ViHSD,train,Sao th?y kh múa qu?t nh? =))),0
ViHSD,train,Ngô T?n H?ng ông ?ang nâng trình Th?y Ba hay kéo trình Duke xu?ng v?y????,0
ViHSD,train,"<(\"")",0
ViHSD,train,"L?i ngh? c?nh t?p tr?n ch?ng b?o ??ng ??i h?i ??ng. C? t?p tr?n nh? ?úng r?i, s? dân ta ??n bi?u tình nên ph?i làm v?y ?ây mà",2
ViHSD,train,Con này k b? tù c?ng ph?i b?i th??ng thi?t h?i cho ??t n??c thì m?i mong ?c s? tha th?,0
ViHSD,train,?u?ng  la?  chi?  co?n  loi  kg ma?  hai  v?n  ????c,0
ViHSD,train,Th? ngu nh? m nói chuy?n m?t tg...?i h?c l?i l?p m?u giáo ?i,2
ViHSD,train,May là có ý th?c ch? k nh? m?y ng??i b? tr?n :)),0
ViHSD,train,Nguy?n ??t tôi nói k cùng gu mà bro ??,0
ViHSD,train,Ng??i Cao B?ng ??p trai là th? ??y các b?n ? ??,0
ViHSD,train,Kb ib có video,0
ViHSD,train,"Bé bú trên ?? b? bú d??i, =))",0
ViHSD,train,Ba gà d?n gái v? phong stream :(((,0
ViHSD,train,Sao cô gi?ng ?àn ông th? cháu t??ng ?àn ông,0
ViHSD,train,?? vì yêu anh nên em nguy?n làm ng t?ng ??ng,0
ViHSD,train,T?i nay em s? ?i h?c ch? ko ?i ch?i nha ABe,0
ViHSD,train,"B? l?y mày ??ng ""hi?p dâm"" th? giác c?a b? n?a ad à ??????",1
ViHSD,train,Nguy?n Hoàng Hoài Th??ng,0
ViHSD,train,?? Thu? Trinh giông y m?ng nhà m ??,0
ViHSD,train,toàn dân công giáo,0
ViHSD,train,Hóng phim ra r?p :)),0
ViHSD,train,B?n b? ph?t khi chê lãnh ??o kênh ki?u/ngu/cùi b?p ... không ph?i vì b?n xúc ph?m h? mà vì b?n ?ã l? bí m?t qu?c gia.,2
ViHSD,train,C?c k? thuy?t ph?c! ??,0
ViHSD,train,Có ai ch?i gay hông ib mình ?i,0
ViHSD,train,TRAN DAN TIEN BO.MOI GIA NHAP DCS.,0
ViHSD,train,E khoe ké v?i ?,0
ViHSD,train,okay th? tim cho 2 b?n :)),0
ViHSD,train,Ok a zai :))),0
ViHSD,train,G?c Tàu mà ch?i trung qu?c ghê,0
ViHSD,train,C? lên c? lên,0
ViHSD,train,D??ng Ly nhím =))))),0
ViHSD,train,??t khô gà ? ?âu v th?y ?i,0
ViHSD,train,Phan Qu?nh Anh bóp d' là gì m,0
ViHSD,train,Chào các b?n quay tr? l?i v?i tòi súng v? l?c :)),0
ViHSD,train,rách háng nh? ch?i,0
ViHSD,train,Có v? là ng??i n?i ti?ng :v,0
ViHSD,train,súng b?ng k chít....dao ch?c k ??c...t?c nhiêng vi trùng tô-vít sao xâm nh?p ?c D?n ??n..tui cam ?oan là nh? z?..?n z?i D?n ??n có món th?n quy?n môn..n?u k gi? tò tí te roày,0
ViHSD,train,Hàng Fake b?n,0
ViHSD,train,??ng c? quyên góp ti?n là gì?,0
ViHSD,train,?m Ad m óc c?c l?m...?m ng??i ta kh? ch? ?éo rãnh lên ??ng ba cái tào lao nh? m ?âu...m cho ng??i ta ?c ??ng xu c?t b?c nào ch?a...? ?ây x?o l?n...m? m sinh cái tay m ra tr??c hay sao m ngu v,2
ViHSD,train,N? nh? chó,1
ViHSD,train,T ?ã ?i ng? t? lúc 10r nh?ng ? th? nào ng? n?i ??,0
ViHSD,train,công nh?n cái kh?u trang gi?ng th?t còn....,0
ViHSD,train,?úng là ? Kingdom ???ng câ?p khác h?n ??,0
ViHSD,train,Có l?n ?âu mà l?y 1 t? chùi tr?i,1
ViHSD,train,y?u ?u?i vl th? thì sao b??c qua n?i sóng gió cu?c ??i ??????,0
ViHSD,train,H?p lý??,0
ViHSD,train,NHÌN CÁI BÚT ?Ã MU?N ?Y ?Y,0
ViHSD,train,Òa là th?y giáo l?i v?a ??p trai l?i chu ?áo mê quá ?i à,0
ViHSD,train,Khôn ra r?i ??y . T s? cho m ? l?i trái ??t =)),0
ViHSD,train,Nh? b? binh l?m mà,0
ViHSD,train,Sam Sam h?u hoàng ?ó!??,0
ViHSD,train,Bao gi? cho ??n ngày x?a?chúng ta hãy bi?t ?n l?ch s? su?t t? th?i 3 l?n ?ánh Nam hán trên sông B?ch ??ng.??ng nh? bây gi? tên c?ng không dám g?i.chúc Bác L??ng luôn an toàn!,2
ViHSD,train,"Nó ch?i nh? v?y mà v?n là  "" cô Linh"" c? à ? Không có lòng t? tr?ng sao ?",0
ViHSD,train,Nhìn bà trang gi?ng t?ng thanh hà ghê ?????,0
ViHSD,train,M?t quá th?y ? ??,0
ViHSD,train,"Ph?i ch?ng VN s? chia làm ?ôi, mi?n b?c theo kh?a mi?n nam theo m?o, mi?n trung ch?c theo lào :v",0
ViHSD,train,H?p lý h?n nè abe :),0
ViHSD,train,Cách ly t?i nhà r?i nhaa m.n,0
ViHSD,train,Bao nhiêu cái tý trôi qua r?i. Mà v?n không th?y ?âu. Quá bu?n,0
ViHSD,train,?éo bi?t game ph?i ?? gi?i trí không n?a ??????,1
ViHSD,train,Có màu r?n ri Ko b,0
ViHSD,train,Kanh Nè ??:D ??,0
ViHSD,train,ch?u c?ng??,0
ViHSD,train,?ã dislike mv c?a Jack ?? ?ng h? Cây Ây Ti Em,0
ViHSD,train,Di?m Ng?c vui thôi ??ng vui quá! :)))),0
ViHSD,train,L?u B?o Toàn ??c h?i não vcl,1
ViHSD,train,T??ng gì - b?t ch??c trend c?a mình h?i nh? 1 ngàn 9 tr?m h?i ?ó,0
ViHSD,train,Kh?i ?i ?? cháu còn ?i h?c,0
ViHSD,train,Th?y ??t m? gi? t?o vl =)),2
ViHSD,train,?? ch? minh hi?u,2
ViHSD,train,Giáo án ma phi te c?a th?y th?t b? ích .,0
ViHSD,train,NhungCovid tài tr? h?t lo gì =))),0
ViHSD,train,Hahaha. ?? nl. Con bà 2 sinh cl b? sình ?ó b,2
ViHSD,train,M? Duyên t k? chuy?n gì d? ??,0
ViHSD,train,V?n là abe =))) nh?ng ? 1 n?n nh?c khác,0
ViHSD,train,lolzzzz,1
ViHSD,train,Mai Quach ok hoa r?i c?a ph?t ??,0
ViHSD,train,Aba nh? ?em con này ra th? gi?i nhé abe,0
ViHSD,train,Yêu cô quá ????,0
ViHSD,train,Con này m?t kh?i ti?n,0
ViHSD,train,Th?y review dùm em cái mông này vs ? .,0
ViHSD,train,Cô th?y c?ng d? th??ng quá iu cô,0
ViHSD,train,Mu?n g?t n??c m?t,0
ViHSD,train,Chui lu viet nam da roi toi chui bac ky.  Troi....,0
ViHSD,train,"V?y thay vì hô ""b? ng??i ta ?n c??p"" thì n?n nhân nên hô ""ph?n ??ng kìa"" :)",0
ViHSD,train,B? lên ti-qui ??p d? s?!!! Duyên dáng hà ??????????,0
ViHSD,train,Nó có lây qua ???ng ?t ko =))),0
ViHSD,train,Link Facebook anh Tr?n V?n Xuân nè m?i ng??i,0
ViHSD,train,T?c Mixi có khác :33,0
ViHSD,train,Xin nhà tiên tri cho bi?t: Li?u trong ??i d?ch COVID 19 này l? 3/// CCC? t?i H?i ngo?i có th? mi?n d?ch ko ?? Và n?u b? nhi?m d?ch thì l? 3/// s? lá s? ?? l?i cho c?ng s?n hay do s? ch? quan c?a chính quy?n M? ?,2
ViHSD,train,"?âu ra mà vay, cái này là ?ang mua VN d??i hình th?c tr? góp ?ó !",0
ViHSD,train,Nghe r?t lí M?c s?u nh?ng l?i r?t cô cô,0
ViHSD,train,"C? cái th?ng máu l?n ad n?a, d?o này c? ??ng m?y cái nh?m l?n, ? thích mua h?p c?m 200.000 thì vè nhà c?m con m? m c?m mà ?n, ?i x?m xoi cái l?n ý à",2
ViHSD,train,Mai Thu Hoàng tôi còn v?a b? ch?n cmt r?i kia kìa????..?úng là ?áng s? h?n c? d?chhhh:)))),0
ViHSD,train,Nguy?n V?n Huân,0
ViHSD,train,?a b?a khóc lóc Xin l?i r?i gi? ch?i ti?p h?,0
ViHSD,train,Thu? Trang gi? có nè :>>,0
ViHSD,train,D? th??ng quá bé ba ?i ??????,0
ViHSD,train,Tâm Tr?n ch d?ng l?i ?âu,0
ViHSD,train,?ây là th?y ba sao 1 tu?n dùm d?u g?i,0
ViHSD,train,Xin ?nh ?,0
ViHSD,train,hard làm cc gì n?ax th?y. C? ?anh Man Phi Te nh? v?y là ok r?i. Ch?c ch?n lên vcsA,0
ViHSD,train,C? nh? m?y ông tr?i tâm th?n ngh?ch ki?n ?y nh?,2
ViHSD,train,Sao ch? k ch?i Linh Lóc,0
ViHSD,train,m?c dù có RTX 2080 và RX580 r?i nh?ng thôi n?u a cho thì e nh?n .,0
ViHSD,train,Cuong Phan con này n?m sau d? là 2000 ?ô nhé,0
ViHSD,train,H?i Hà Haha C?cc .,0
ViHSD,train,cái máu l?n gì c?ng kêu l? là th? l?n nào nh? .,1
ViHSD,train,Sau Sing là t?i Hàn Qu?c . B?ng ch?ng là thím ngân ?ã cài c?m 9 ?i?p viên vào ?oá . ??????,0
ViHSD,train,Th?y Giáo Lu vcl th?y giáo lu =))),0
ViHSD,train,cái Hàu ob này có dành cho trai cong nh? mình ko nh?,0
ViHSD,train,"Auto mua, comment có th? mua ???c mà, n?u ch?t ??n là th?t ?i, nh?ng sau không nh?n tin cho shop thì c?ng ?âu bán...kakaaaaaaa",0
ViHSD,train,Ae l?u ý,0
ViHSD,train,Ncc,1
ViHSD,train,Tú Trinh ?en quá m?i dính ??,0
ViHSD,train,Nguy?n Th? H??ng giàu ?? báo n??c ch? không giúp n??c,0
ViHSD,train,Gia Cát L?n =))))),2
ViHSD,train,"Ch? nói chuy?n quá s?n khoái  1000 like cho ch? , quá th?c t?",0
ViHSD,train,"Ngoài xây h?n Resort 4 sao trong v??n Qu?c Gia m?i b? phát giác không gi?y phép. 8B Lê Tr?c, ??n T? :) c?ng l?",0
ViHSD,train,chúc m?ng th?y nha,0
ViHSD,train,Chu Gia B?o ? không tr? l?i ???c à,0
ViHSD,train,Nguy?n Qu?c An m?t gi?t là n??c su?i tinh khi?t,0
ViHSD,train,Công th?c phá s?n =)),0
ViHSD,train,??c bài báo xong bu?n ?a ?éo ch?u ?c,1
ViHSD,train,Thu?c lào ??y :))),0
ViHSD,train,hàng nóng,0
ViHSD,train,Ko có hoa h?ng n?u ko làm mà ch? gi?i phá,0
ViHSD,train,T?i anh be??,0
ViHSD,train,Ko thu? cao nó ng ng xe ô tô nhà nhà xe ô tô l?y ?g méo ?âu mà ?i.,0
ViHSD,train,Thu Tuy?n Phan h?p nhóm l?i các c?u ?i :)))),0
ViHSD,train,T??ng l?i qu?ng cáo thu?c sinh l?c :)),0
ViHSD,train,Hoài Giang thành trend r?i kìa,0
ViHSD,train,This is Vi?t Nam !!!,0
ViHSD,train,Anh em ?ang cmt và xem ?éo ???c :))),0
ViHSD,train,Cho em dia chi Di chi,0
ViHSD,train,L?n này s? khác,0
ViHSD,train,S?ng ch?m thôi các ông,0
ViHSD,train,"Hongkong ?ng h? TQ tr? ??a M?, Hongkong ? ?ây là ch? m?t mình bà Carrie Lam và b? s?u tay sai TQ c?a bà ta, ch? không ph?i ng??i dân Hongkong.",2
ViHSD,train,Suc vat là có th?t,1
ViHSD,train,?inh Ph??c m?y c?u c?ng quá :<,0
ViHSD,train,Duy Tr?n xin video v?i b?n ?i,0
ViHSD,train,"Tôi c?ng vây ,,,nói ko v?i tân hi?p phát",0
ViHSD,train,Còn ?ây là ??nh cao trí tu? VN,0
ViHSD,train,N?u là sela thì m?i chuy?n s? k d?ng l?i ? ?ó ??,0
ViHSD,train,nghe h? trúc nh?ng r?t m? dung ph?c,0
ViHSD,train,phê to phê ????,0
ViHSD,train,Ng? ??t :v,0
ViHSD,train,THIS IS VIETNAM!!!,0
ViHSD,train,Nguy?n Hoàng bài j v,0
ViHSD,train,Nguy?n Hoàng Sâm fbi,0
ViHSD,train,khi k con vb,0
ViHSD,train,Nhìn tiên tri v? tr? ngon c?m r?i nghe.,0
ViHSD,train,Minh Nguyen s?p ti?m m?y th?t nghi?p 1 time,0
ViHSD,train,Ông nào khai gi?ng không ch?p ?nh ?i?m danh cái,0
ViHSD,train,Tuy?n th? trong team chuyên nghi?p mang Pubg VN ra th? gi?i này :)),0
ViHSD,train,G?p du h?c sinh Ma Cao B?ng t?t n?ng h?t,0
ViHSD,train,Ok nh? 2 gi?t n??c,0
ViHSD,train,Cháu ?ang còn nh? mà cô chú làm h? cháu quá??,0
ViHSD,train,Không hi?u clg ?ang s?y ra??,1
ViHSD,train,Cô linda c?a chúng em ?âu ??,0
ViHSD,train,. ? em ??i nãy h á...h này c??i x?u,0
ViHSD,train,C? t? t?,0
ViHSD,train,"Không l?i thoát, ti?n k ???c, lùi c?ng không xong",0
ViHSD,train,cutee th?t s? ??,0
ViHSD,train,Hay ho ?éo j bài này. Hay l?i câu like m?t facebook,2
ViHSD,train,Lan Hoa m?y ??a su?t ngày b?o ng??i ta ??o này n? c? ??i ch? núp d??i bóng c?a ng??i khác ??,2
ViHSD,train,Này Thì Chúc M?ng V?i chúng tôi à,0
ViHSD,train,Lê Nh?t Khoa ?em qua cmt bên L?c sting :v,0
ViHSD,train,G?i th?y :)),0
ViHSD,train,Ng?c Anh c??i x?u khúc ?ó,0
ViHSD,train,Dubai mà coi cái b?ng giá này là d?i hàng li?n... chi?c hyundai i20 bên Ân ?? bán $9000 v? Vn g?n 650 tri?u ...! Mua 1 chiec xe là cúng cho chúng nó h?n 1 chi?c xe.. kn th?t,0
ViHSD,train,Hôm nay anh ch?a ??i ???c ti?n các em ch?u khó mai anh em mình cùng bay,0
ViHSD,train,Các em bình t?nh,0
ViHSD,train,Hoàng t? c?a ch? ?i :vvv,0
ViHSD,train,Congrats,0
ViHSD,train,Catherine YangY?n ?? a th? là a ? có b?nh nha. Cho a v? ?i,0
ViHSD,train,ra bi?n team up xem có m? r?ng nuôi tôm ngoài ?ó ???c k ?ó mà,0
ViHSD,train,So sánh quá kh?p kh?nh h? th?y ??,0
ViHSD,train,M?a gió bão bu?ng,0
ViHSD,train,Nghe thôi bi?t c?i ngu?n n?i nào...nét ??p c?a b?n s?c v?n hóa vùng mi?n...^_^,0
ViHSD,train,??????,0
ViHSD,train,tuy?n ?? e dí l vào m?t ngkhac à,2
ViHSD,train,High fashion l?m á anh,0
ViHSD,train,Nh?ng ng???i ha?n k biê?t kiê?u da?ng ?o? ?? vn co? mô?t ý nghi? ghê g??m,0
ViHSD,train,? các bác=))nhìn like,0
ViHSD,train,Hay quá,0
ViHSD,train,A di ?à ph?t :))),0
ViHSD,train,Ng Pháp Huhu ?ã bu?n r?i ?? ko có gì coi bu?n h?n ????,0
ViHSD,train,?c vái l anh ?iii,0
ViHSD,train,V?i là e ?ã sai... pk nh?,0
ViHSD,train,"Thành Vinh có page ba gà và nh?ng ng??i b?n ?ó , liên h? xem",0
ViHSD,train,Cô l?i d? th??ng...i love you cho g? cu????,0
ViHSD,train,Sao chúng mày ko nh?n tham ô c?a quy?n ?i .,2
ViHSD,train,nhân ki?u tày,0
ViHSD,train,Ông này di?n hài nói mua vui cho m?i ng??i mà. ??ng ch?i ông ?y.,0
ViHSD,train,Ch?t ti?n ?oán n?a  2017 xe v? 2018 xe v? n?m 2019 xe v? ti?n ?oán xa chúc 2022,0
ViHSD,train,9 ng??i ?c nh?n máu :,0
ViHSD,train,"Mom con nay to ne, cho no ngam cuot phun cay canh, tot cay lam cac bac a",0
ViHSD,train,ông ??t cho tên Khánh bánh. ông m?t r?i ??,0
ViHSD,train,Cô Minh Hi?u d? th??ng quá ?. =)))),0
ViHSD,train,theo Tr?n D?n thì 2022 Vi?t Nam là 1 t?nh c?a TQ r?i sao Tr?n D?n v? ???c n?a nh??,0
ViHSD,train,Ae 3/// c? g?ng ? trong nhà tránh d?ch nha. Ch?t nó chôn t?p th? ?ó. 3/// mà ch?t h?t thì ko có ai ?n c?t cho m? ?âu.,2
ViHSD,train,Chu?i hong th?y,0
ViHSD,train,"Ph?c v? cho c?ng s?n, mà ko mang l?i cho chúng, nh?ng ng??i này kì v?ng gì, mong chúng nhân t? ??a ra mi?ng x??ng sao",2
ViHSD,train,Ng?c Ánh s? quá nh?ng e v?a v? r?i??,0
ViHSD,train,T v?a ??c nh?m là mi?n nhi?n ??,0
ViHSD,train,trang nay bi bon viet tan mua dut roi. bay gio chi thay mui thoi ko ah,0
ViHSD,train,May quá idol gi?i tr? c?a v? tr? v?n ch?a dính virus ????????,0
ViHSD,train,Tú cho anh Ba con blue,0
ViHSD,train,Mang ti?ng fan c?ng ??ng nh?ng ?éo ?c duy?t ??,1
ViHSD,train,Ch?ng th?y nó ??p ? ch? nào c? ??,1
ViHSD,train,Gu th?i trang g? ??t à ??,1
ViHSD,train,TQ ch?c ch?n s? không xâm l??c láng gi?ng. Vì công cu?c xâm l??c ?ó ?ã ???c TQ hoàn t?t lâu r?i.,0
ViHSD,train,hacker doi ten ^^,0
ViHSD,train,Có giáo án ms tui idol c?a th?y =)),0
ViHSD,train,Lê B?o Trâm ?a có ai khác gi?ng n?a h?? Z?y ch?c nó c?ng là bà con c?a m^^,0
ViHSD,train,Làm subnautica nx anh ?i m? anh làm m?n vl ra :))),0
ViHSD,train,cái ph?n th?ng y?u vùng v?y cho l?m r c?ng ph?i nghe l?nh th?ng to thôi :V,0
ViHSD,train,Phuc Tran c?m ?n b?n mình nhé,0
ViHSD,train,Th?y ?i làm HLV cho T1 r?i nha các trò,0
ViHSD,train,"?h khoan khoan, Tùng ?i sao s? 1 c?a con, l?i là NGÓN GI?A v?y :((",0
ViHSD,train,Lê Th? Hu?nh Nh? m gi?ng nh? cánh hoa v?y ??,0
ViHSD,train,Qu?n g? ch?ch à,1
ViHSD,train,"Ch?i banh c?m g?o thì ??ng d?i mua típ nh?t là c?a th?ng Trung th?n thông nha anh em, bám anh Hoàng C?u Long mi?n phí ch?c cú nh?t này",0
ViHSD,train,Khanh Huyen Vuu ok ?nh này thì công nh?n =))),0
ViHSD,train,Gi?ng nhau th?. Có h? hàng gì không v?y ?,0
ViHSD,train,"ông can ?ang b?n b?o v? b?n ngu nh?ng ra v? gánh team , và ??ng trong b? ?á c? nh?ng v?n c?n s? cover t? ??ng ??i tránh b? dive b? ?á =))",2
ViHSD,train,Oiiiii nàng công chúa,0
ViHSD,train,Em chào ch?.. ch? xinh quá .. th??ng ch? quá...,0
ViHSD,train,Già mà d?,1
ViHSD,train,Thùy Promise nghe H? Trúc nh?ng l?i r?t M? Dung Ph?c à emmm???,0
ViHSD,train,"LÚC ?Ó CH? CÔNG ??C VÔ L??NG ,, TR?I S? PHÙ H?  CHO  CH?",0
ViHSD,train,T? Th? Ng?c Duyên công nh?n hay có b?h lâu lâu t? nh? l?i chuy?n cu?i xong cu?i vcl :))),0
ViHSD,train,? trên chuy?n may bay ?ó.nhieu ng??i nhi?m kg khai báo chu ?au ph?i minh nhung ?âu.,0
ViHSD,train,Ng??i thi?t h?i là ch? xe . thì ?? ch? xe t? ý th?c .,0
ViHSD,train,Trung ?a c?p,0
ViHSD,train,Yêu ch? quá. ??????????,0
ViHSD,train,nh vl anh :)),0
ViHSD,train,L? l??n,1
ViHSD,train,Ch?a ch?c gì ngta ?ã chia tay mà ? ?ó quay l?i,0
ViHSD,train,Em s? sub cho abe kênh m?i yên tâm nha abe :>,0
ViHSD,train,Dm cái gi?ng c??i Abe nghe kh?n n?n vl ? :)) nh?ng m?i l?n em nghe em ??u c??i theo =)),2
ViHSD,train,Tùng m?i ?áng iu :)),0
ViHSD,train,"Mình là dân xem bóng ?á ??n thu?n, c? v? ??i tuy?n và c?c ghét t?i xàm trên khán ?ài toàn ??a ?nh ng ch?t lên!",0
ViHSD,train,C?ng có th? nói là m?t h?t =)),0
ViHSD,train,Graaaaaaa lên nào các b?n ?i,0
ViHSD,train,C??ng ??ng ?ang b?o ông palu l?u ?y ????,0
ViHSD,train,10h lên stream nghe gáy ch? em oiiiiiiii,0
ViHSD,train,T??ng lai nh? Phúc XO thôi,0
ViHSD,train,"Nh? bi?t ??n nh?ng video c?a nhà tiên tri,kiêm c? z?n c?p cao c?a t?ng th?ng ?? nam chum mà em h?t b? táo bón",0
ViHSD,train,Hàn Qu?c ch?i dân ?ông Lào và ?ây là h?u qu?,0
ViHSD,train,bi?t danh cho ai c?n nha,0
ViHSD,train,nhan nay` de lam j nhi ?,0
ViHSD,train,C? giáo h?i...t?ng tr?ng cho hòa bình công lý?????? ko bi?t ah,0
ViHSD,train,nói QC game l?i t? ái,0
ViHSD,train,Ph??ng Tú ai bi?t ng??i nghe ?âu mà m?y bài ??y v?n hit??,0
ViHSD,train,ngày x?a ch? nghèo :)))),0
ViHSD,train,MixiGaminh ghe,0
ViHSD,train,H?p ní,0
ViHSD,train,Anh em vào ch?i giùm t th?ng này,0
ViHSD,train,Trang Moon c??i ?? h?t l?i,0
ViHSD,train,Giang h? h?i phòng sau khi xem giang h? b?c ninh d?y d? ?àn em và cái k?t...,0
ViHSD,train,con ?iên,2
ViHSD,train,?úng r b?n,0
ViHSD,train,L?i cà kh?a,0
ViHSD,train,Th??ng cô ba,0
ViHSD,train,Chàng trai yêu th??ng b? t?c là bà phù th?y ?ây ak anh :3,0
ViHSD,train,T??ng Xuân Hi?n vcl ba chó :vvv,2
ViHSD,train,Th??ng Cô Quá,0
ViHSD,train,Cái này h?,0
ViHSD,train,K icm ca s? concac à,2
ViHSD,train,C?ng ???c ??y ch? a ?? ? ? ? ? ?....??????,0
ViHSD,train,:( sói said : ông già ?ang ?ánh t ko tr??t phát lào gi? ph?i xin l?i :(,0
ViHSD,train,"coi cái này nè : thành viên Facebook thân m?n, Facebook là gi? s? ?? ???c ?óng c?a. G?n ?ây, nó ?ang tr? nên quá ?ông. ?ã có nhi?u thành viên phàn nàn r?ng Facebook ?ang tr? nên r?t ch?m. H? s? cho th?y r?ng có r?t nhi?u thành viên Facebook ho?t ??ng v",0
ViHSD,train,C?m ?n th?y nha,0
